Sample_code;Project;Cruise_year;Cruise_number;Station_event_code;Station_number;Sampling_tool;Sampling_tool_serial_id;Core_code;Slice_interval_from_cm;Slice_interval_to_cm;Longitude;Latitude;Position_info;Depth;Batch_code;Naphthalene_µg/kg;2-Methylnaphthalene_µg/kg;1-Methylnaphthalene_µg/kg;Biphenyl_µg/kg;C2-Naphthalenes_µg/kg;2,6-Dimethylnaphthalene_µg/kg;1,3-Dimethylnaphthalene_µg/kg;2,3-Dimethylnaphthalene_µg/kg;1,4-Dimethylnaphthalene_µg/kg;C3-Naphthalenes_µg/kg;Acenaphthylene_µg/kg;Acenaphthene_µg/kg;Dibenzofuran_µg/kg;1,3,7-Trimethylnaphthalene_µg/kg;2,3,5-Trimethylnaphthalene_µg/kg;1,2,3-Trimethylnaphthalene_µg/kg;1,4,6,7-Tetramethylnaphthalene_µg/kg;1,2,5,6-Tetramethylnaphthalene_µg/kg;Fluorene_µg/kg;1-Methylfluorene_µg/kg;Dibenzothiophene_µg/kg;Phenanthrene_µg/kg;Anthracene_µg/kg;C1-Phenanthrenes_µg/kg;C2-Phenanthrenes_µg/kg;C3-Phenanthrenes_µg/kg;C1-Dibenzothiophenes_µg/kg;C2-Dibenzothiophenes_µg/kg;C3-Dibenzothiophenes_µg/kg;4-Methyldibenzothiophene_µg/kg;3-Methylphenanthrene_µg/kg;2-Methylphenanthrene_µg/kg;9-Methylphenanthrene_µg/kg;1-Methylphenanthrene_µg/kg;4-Ethyldibenzothiophene_µg/kg;3,6-Dimethylphenanthrene_µg/kg;4-Propyldibenzothiophene_µg/kg;(1,5+1,7)-Dimethylphenanthrenes_µg/kg;1,5-Dimethylphenanthrene_µg/kg;1,7-Dimethylphenanthrene_µg/kg;1,2-Dimethylphenanthrene_µg/kg;2,6,9-Trimethylphenanthrene_µg/kg;1,2,6-Trimethylphenanthrene_µg/kg;(1,2,5+1,2,7)-Trimethylphenanthrenes_µg/kg;1,2,7-Trimethylphenanthrene_µg/kg;1,2,6,9-Tetramethylphenanthrene_µg/kg;Fluoranthene_µg/kg;Pyrene_µg/kg;Benz[a]anthracene_µg/kg;Chrysene_µg/kg;1-Methylchrysene_µg/kg;6-Ethylchrysene_µg/kg;6-Propylchrysene_µg/kg;Benzo[b,j,k]fluoranthenes_µg/kg;Benzo[b]fluoranthene_µg/kg;Benzo[k]fluoranthene_µg/kg;Benzo[j]fluoranthene_µg/kg;Benzo[e]pyrene_µg/kg;Benzo[a]pyrene_µg/kg;Perylene_µg/kg;Indeno[1,2,3-cd]pyrene_µg/kg;Dibenz[a,h]anthracene_µg/kg;Benzo[ghi]perylene_µg/kg;THC_mg/kg;BDE_28_µg/kg;BDE_35_µg/kg;BDE_75_µg/kg;BDE_49_µg/kg;BDE_71_µg/kg;BDE_49+BDE_71_µg/kg;BDE_47_µg/kg;BDE_66_µg/kg;BDE_77_µg/kg;BDE_100_µg/kg;BDE_119_µg/kg;BDE_99_µg/kg;BDE_118_µg/kg;BDE_85_µg/kg;BDE_154_µg/kg;BDE_153_µg/kg;BDE_138_µg/kg;BDE_183_µg/kg;BDE_181_µg/kg;BDE_190_µg/kg;BDE_207_µg/kg;BDE_203_µg/kg;BDE_196_µg/kg;BDE_205_µg/kg;BDE_195_µg/kg;BDE_206_µg/kg;BDE_209_µg/kg;PCB_28_µg/kg;PCB_31_µg/kg;PCB_52_µg/kg;PCB_101_µg/kg;PCB_105_µg/kg;PCB_118_µg/kg;PCB_138_µg/kg;PCB_153_µg/kg;PCB_156_µg/kg;PCB_180_µg/kg;p,p'-DDD_µg/kg;p,p'-DDE_µg/kg;p,p'-DDT_µg/kg;HCB_µg/kg;α-HCH_µg/kg;β-HCH_µg/kg;γ-HCH_µg/kg;trans-Nonachlor_µg/kg;Dieldrin_µg/kg;Siloxane_D4_µg/kg;Siloxane_D5_µg/kg;Siloxane_D6_µg/kg;SCCP_µg/kg;MCCP_µg/kg;LCCP_µg/kg;TEP_µg/kg;TCEP_µg/kg;TPrP_µg/kg;TCIPP_µg/kg;TiBP_µg/kg;TiBP+TnBP_µg/kg;BdPhP_µg/kg;TPHP_µg/kg;DBPhP_µg/kg;TnBP_µg/kg;TDCIPP_µg/kg;TBOEP_µg/kg;TCP_µg/kg;EHDP_µg/kg;TEHP_µg/kg;TXP_µg/kg;TIPPP_µg/kg;TTBPP_µg/kg;2-IPPDPP_µg/kg;4-IPPDPP_µg/kg;B4IPPPP+isomerer_µg/kg;4-tert-Octylphenol_µg/kg;4-tert-Octylphenol_monoethoxylate_µg/kg;4-tert-Octylphenol_diethoxylate_µg/kg;4-Nonylphenol_µg/kg;4-Nonylphenol_monoethoxylate_µg/kg;4-Nonylphenol_diethoxylate_µg/kg;Bisphenol_A_µg/kg;PFOSA_µg/kg;PFBS_µg/kg;PFPS_µg/kg;PFHxS_µg/kg;PFHpS_µg/kg;brPFOS_µg/kg;linPFOS_µg/kg;PFOS_µg/kg;PFNS_µg/kg;PFDcS_µg/kg;PFHxA_µg/kg;PFHpA_µg/kg;PFOA_µg/kg;PFNA_µg/kg;PFDcA_µg/kg;PFUnDA_µg/kg;PFDoA_µg/kg;PFTriA_µg/kg;PFTeA_µg/kg;4:2_FTS_µg/kg;6:2_FTS_µg/kg;8:2_FTS_µg/kg;Dibromoaldrin_µg/kg;Dechlorane_601_µg/kg;Dechlorane_602_µg/kg;Dechlorane_603_µg/kg;Dechlorane_604_µg/kg;Dechlorane_plus_syn_µg/kg;Dechlorane_plus_anti_µg/kg
2014115R1433MC47B_22-23;Mareano (2006- );2014;115;R1433MC47;R1433;MC;47;B;22;23;32.3480;73.1997;2;-277.64;2016-34;6.1;13;11;;;9.1;20;;2.0;;<0.5;1.4;;8.7;4.0;1.7;1.3;6.4;2.6;;1.0;12;0.70;;;;;;;1.4;5.1;6.4;9.4;5.3;<0.5;0.70;<0.5;;;4.8;1.4;2.0;1.1;0.80;;<0.5;7.5;11;6.1;4.3;2.5;2.7;<0.5;;19;3.6;3.3;12;11;126;13;1.8;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1433MC47B_24-25;Mareano (2006- );2014;115;R1433MC47;R1433;MC;47;B;24;25;32.3480;73.1997;2;-277.64;2016-34;4.4;9.8;8.7;;;5.8;16;;1.7;;<0.5;1.3;;7.5;3.0;0.50;1.2;5.4;1.9;;0.80;9.3;<0.5;;;;;;;1.1;4.1;5.4;7.6;4.3;<0.5;0.60;<0.5;;;3.9;0.90;1.6;0.90;0.70;;<0.5;6.2;9.3;5.0;3.1;2.0;2.2;<0.5;;16;3.2;3.0;9.6;9.3;104;11;1.6;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1433MC47B_26-27;Mareano (2006- );2014;115;R1433MC47;R1433;MC;47;B;26;27;32.3480;73.1997;2;-277.64;2016-34;3.9;9.1;7.9;;;5.4;14;;1.3;;<0.5;1.3;;7.4;3.4;1.4;1.2;4.9;1.8;;0.80;9.3;<0.5;;;;;;;1.0;4.0;5.0;7.5;4.1;<0.5;0.60;<0.5;;;3.9;0.90;1.8;1.0;0.70;;<0.5;5.7;8.6;5.1;3.3;2.0;2.3;<0.5;;16;3.1;3.3;9.5;8.9;100;10;1.5;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1433MC47B_28-29;Mareano (2006- );2014;115;R1433MC47;R1433;MC;47;B;28;29;32.3480;73.1997;2;-277.64;2016-34;5.2;11;9.9;;;7.0;18;;1.8;;<0.5;1.5;;8.1;3.1;1.7;1.4;5.9;2.4;;1.0;11;0.50;;;;;;;1.2;4.5;5.8;8.3;4.8;<0.5;0.70;<0.5;;;4.2;1.0;1.7;1.0;0.70;;<0.5;6.4;9.8;5.4;3.4;2.2;2.6;<0.5;;18;3.6;3.6;11;10;109;12;1.9;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1433MC47B_30-31;Mareano (2006- );2014;115;R1433MC47;R1433;MC;47;B;30;31;32.3480;73.1997;2;-277.64;2016-34;4.1;9.3;8.1;;;6.4;15;;1.4;;<0.5;1.4;;6.7;3.6;1.4;1.1;5.2;1.8;;0.80;9.0;<0.5;;;;;;;1.0;4.0;5.1;7.2;4.2;<0.5;0.60;<0.5;;;3.8;1.1;1.7;0.90;0.70;;<0.5;5.4;8.2;4.8;3.4;1.9;2.2;<0.5;;16;3.2;3.0;9.5;9.2;96;11;1.5;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1433MC47B_32-33;Mareano (2006- );2014;115;R1433MC47;R1433;MC;47;B;32;33;32.3480;73.1997;2;-277.64;2016-34;5.2;11;9.5;;;6.9;18;;1.7;;<0.5;1.4;;8.0;3.5;1.6;1.2;6.0;2.2;;1.0;11;<0.5;;;;;;;1.2;4.5;5.8;8.1;4.6;<0.5;0.60;<0.5;;;4.1;1.1;1.6;1.0;0.70;;<0.5;5.7;8.7;5.0;3.1;2.1;2.4;<0.5;;16;3.5;3.1;10;9.8;101;11;1.8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1433MC47B_34-35;Mareano (2006- );2014;115;R1433MC47;R1433;MC;47;B;34;35;32.3480;73.1997;2;-277.64;2016-34;4.7;11;9.5;;;7.1;17;;1.6;;<0.5;1.5;;8.1;4.0;1.5;1.3;5.7;2.1;;0.90;10;<0.5;;;;;;;1.2;4.4;5.6;7.8;4.6;<0.5;0.60;<0.5;;;4.1;0.90;1.8;1.0;0.70;;<0.5;5.4;8.9;5.0;3.2;2.1;2.4;<0.5;;16;3.5;3.1;10;9.6;100;11;1.6;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_00-01;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;0;1;33.3780;73.1308;2;-229.01;2016-34;6.7;11;9.2;;;7.2;19;;2.2;;1.1;1.7;;6.1;5.5;1.9;1.6;6.3;4.7;;1.4;18;1.9;;;;;;;1.6;6.2;7.5;13;7.5;<0.5;0.80;<0.5;;;4.6;2.1;2.5;1.3;1.4;;<0.5;15;12;10;12;4.0;3.5;<0.5;;64;12;10;24;17;172;37;4.4;24;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_02-03;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;2;3;33.3780;73.1308;2;-229.01;2016-34;6.5;9.6;8.6;;;10;18;;2.0;;1.0;1.7;;9.3;5.8;1.7;1.4;6.1;3.8;;1.1;13;1.2;;;;;;;1.3;4.6;6.3;10;5.6;<0.5;0.80;<0.5;;;4.8;1.1;2.1;1.1;0.80;;<0.5;18;14;9.7;9.7;3.3;2.5;<0.5;;48;11;12;22;16;151;35;4.3;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_04-05;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;4;5;33.3780;73.1308;2;-229.01;2016-34;5.8;9.6;8.4;;;9.2;17;;1.8;;0.80;1.8;;8.7;4.1;1.6;1.5;6.0;3.5;;1.0;13;1.0;;;;;;;1.3;4.6;6.3;10;5.5;<0.5;0.70;<0.5;;;5.0;1.5;2.2;1.3;0.90;;<0.5;20;15;11;7.3;3.7;2.6;<0.5;;47;12;11;22;15;148;36;4.4;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_06-07;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;6;7;33.3780;73.1308;2;-229.01;2016-34;19;29;13;;;14;23;;2.3;;0.70;3.4;;11;5.1;2.0;1.6;5.6;12;;2.3;30;1.1;;;;;;;3.0;13;17;14;7.6;<0.5;1.9;<0.5;;;6.7;1.4;3.0;1.4;0.90;;1.0;18;16;10;8.8;3.7;2.8;<0.5;;42;9.0;9.8;21;16;154;28;3.9;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_08-09;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;8;9;33.3780;73.1308;2;-229.01;2016-34;3.9;7.5;6.9;;;5.7;14;;1.6;;<0.5;2.1;;7.3;3.8;1.6;1.5;4.7;3.2;;0.80;11;0.70;;;;;;;1.1;4.0;5.6;10;5.0;<0.5;0.60;<0.5;;;4.4;1.3;1.9;<0.5;0.70;;<0.5;14;15;7.6;4.2;2.7;2.7;<0.5;;28;6.0;5.2;14;14;149;18;2.4;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_10-11;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;10;11;33.3780;73.1308;2;-229.01;2016-34;3.1;6.2;6.0;;;4.9;13;;1.5;;<0.5;1.9;;6.6;3.6;1.5;1.3;4.2;3.0;;0.70;10;<0.5;;;;;;;1.0;3.8;5.1;9.7;4.9;<0.5;0.60;<0.5;;;4.5;1.4;2.3;0.70;0.70;;<0.5;11;14;7.8;4.5;2.6;2.7;<0.5;;27;5.2;5.1;13;13;147;14;1.9;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_12-13;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;12;13;33.3780;73.1308;2;-229.01;2016-34;3.7;6.8;6.9;;;5.8;16;;1.9;;<0.5;2.6;;8.8;4.7;1.9;1.2;5.5;3.8;;0.90;13;0.70;;;;;;;1.2;4.4;6.3;12;5.7;<0.5;0.60;<0.5;;;5.0;1.1;2.2;0.80;0.70;;<0.5;13;16;8.6;4.6;3.0;3.4;<0.5;;31;6.1;4.7;15;18;184;17;2.5;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_14-15;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;14;15;33.3780;73.1308;2;-229.01;2016-34;5.9;11;12;;;6.7;26;;3.3;;0.70;4.1;;14;4.1;1.0;2.9;7.4;6.9;;1.3;20;1.6;;;;;;;1.8;7.0;9.7;20;9.5;<0.5;2.1;<0.5;;;8.2;1.7;3.2;0.90;1.1;;<0.5;18;24;14;7.0;5.0;5.3;<0.5;;47;8.9;7.1;24;30;291;23;3.5;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_16-17;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;16;17;33.3780;73.1308;2;-229.01;2016-34;4.6;11;12;;;6.3;26;;4.0;;0.50;3.3;;9.8;8.7;4.0;3.6;8.1;7.2;;1.2;21;2.2;;;;;;;1.7;7.2;8.8;20;9.3;<0.5;0.80;<0.5;;;5.5;3.0;3.0;1.7;1.4;;<0.5;19;22;24;9.0;9.2;9.7;<0.5;;54;9.5;7.3;23;32;289;26;3.4;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_18-19;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;18;19;33.3780;73.1308;2;-229.01;2016-34;3.5;8.6;9.1;;;7.8;23;;3.0;;<0.5;4.9;;12;7.7;3.5;3.3;7.0;7.6;;1.2;22;1.4;;;;;;;1.9;7.2;11;24;11;<0.5;2.3;<0.5;;;9.5;2.4;7.2;1.3;1.1;;<0.5;22;26;16;8.9;6.4;6.2;<0.5;;53;9.9;8.5;26;38;350;25;4.2;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_20-21;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;20;21;33.3780;73.1308;2;-229.01;2016-34;5.6;12;13;;;8.8;33;;4.2;;0.80;6.3;;19;4.7;1.4;4.0;9.5;10;;1.5;28;2.4;;;;;;;2.3;9.3;13;31;13;1.6;3.0;<0.5;;;12;3.0;9.2;1.7;1.3;;<0.5;28;29;20;11;7.6;7.7;<0.5;;62;11;11;31;44;395;29;4.8;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_22-23;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;22;23;33.3780;73.1308;2;-229.01;2016-34;3.9;8.3;10;;;8.7;31;;4.8;;0.70;8.3;;22;3.7;1.8;5.4;9.9;12;;1.5;33;3.5;;;;;;;2.5;10;15;39;17;1.8;4.0;<0.5;;;8.4;3.6;12;2.3;1.7;;<0.5;37;39;25;13;10;9.5;<0.5;;77;14;12;37;60;553;34;5.7;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_24-25;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;24;25;33.3780;73.1308;2;-229.01;2016-34;4.8;13;20;;;9.3;66;;11;;1.7;19;;36;6.9;4.1;6.5;20;27;;3.0;73;8.0;;;;;;;5.2;22;33;91;39;4.1;9.3;<0.5;;;14;<0.5;30;5.6;3.8;;<0.5;90;87;60;32;23;22;18;;167;29;25;76;130;1186;71;13;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_26-27;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;26;27;33.3780;73.1308;2;-229.01;2016-34;6.2;18;25;;;12;81;;13;;1.9;22;;45;7.8;4.4;7.0;0.90;33;;3.4;83;8.9;;;;;;;6.0;25;38;104;43;4.8;10;<0.5;;;15;<0.5;31;5.9;4.4;;<0.5;103;97;66;33;26;24;21;;198;33;29;89;152;1451;87;15;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_28-29;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;28;29;33.3780;73.1308;2;-229.01;2016-34;5.2;14;19;;;7.6;62;;9.9;;1.5;17;;33;6.4;3.5;5.4;16;26;;2.7;64;6.9;;;;;;;4.8;20;31;80;34;3.7;8.2;<0.5;;;12;6.3;24;4.6;3.3;;<0.5;80;75;51;27;20;19;<0.5;;157;28;23;72;122;1109;69;12;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014115R1436MC48B_30-31;Mareano (2006- );2014;115;R1436MC48;R1436;MC;48;B;30;31;33.3780;73.1308;2;-229.01;2016-34;5.5;15;22;;;11;74;;13;;1.8;22;;42;7.5;4.3;7.3;1.0;31;;3.3;81;8.8;;;;;;;5.8;24;37;100;42;4.5;10;<0.5;;;15;7.8;29;5.7;4.0;;<0.5;100;95;62;34;24;23;19;;187;31;28;86;145;1320;81;15;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014208R1349MC416B_00-01;Mareano (2006- );2014;208;R1349MC416;R1349;MC;416;B;0;1;5.5733;63.5907;2;-767.18;2015-19;17;19;13;;;8.5;19;;1.9;;2.0;0.90;;5.4;5.1;1.6;0.90;4.7;4.3;;2.9;31;4.7;;;;;;;2.4;8.9;11;7.6;7.6;<0.5;1.1;<0.5;;;6.5;1.6;2.1;1.4;1.1;;<0.5;25;20;16;22;3.6;1.2;<0.5;;71;29;25;38;19;19;65;12;44;19;<0.15;<0.15;<0.15;;;<0.3;<0.15;<0.15;0.30;<0.15;<0.15;<0.15;0.60;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;<0.15;0.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014208R1349MC416B_00-01;Mareano (2006- );2014;208;R1349MC416;R1349;MC;416;B;0;1;5.5733;63.5907;2;-767.18;2016-37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<6.0;<1.7;<6.9;<1393.0;<19.0;;<0.58;<0.21;<0.04;<1.2;<0.57;;<0.03;<0.23;<0.03;<0.27;<5.8;<16.0;<1.6;<0.32;<0.78;;;;;;;<2.3;<0.9;<0.9;<30.0;<20.0;<30.0;120;<0.003;<0.15;<0.18;<0.18;<0.18;<0.18;;<0.03;<0.18;<0.18;<0.003;<0.003;<0.003;<0.003;<0.003;<0.15;<0.15;<0.15;<0.15;;<0.09;<0.18;;;;;;;
2014208R1349MC416B_00-01;Mareano (2006- );2014;208;R1349MC416;R1349;MC;416;B;0;1;5.5733;63.5907;2;-767.18;2016-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.08;0.07;0.11;0.06;0.14;0.14;0.11;0.13;0.04;0.35;0.13;0.21;0.14;<0.02;0.14;0.04;<0.02;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014208R1349MC416B_02-03;Mareano (2006- );2014;208;R1349MC416;R1349;MC;416;B;2;3;5.5733;63.5907;2;-767.18;2015-19;17;20;14;;;9.3;19;;1.6;;1.6;1.0;;5.1;5.2;1.7;0.90;4.8;3.3;;2.3;24;4.2;;;;;;;2.1;7.4;8.8;6.0;5.4;<0.5;0.90;<0.5;;;5.5;1.4;1.7;1.2;0.90;;<0.5;25;21;20;21;4.1;1.2;<0.5;;57;19;16;27;18;15;86;10;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014208R1349MC416B_04-05;Mareano (2006- );2014;208;R1349MC416;R1349;MC;416;B;4;5;5.5733;63.5907;2;-767.18;2015-19;15;17;11;;;6.9;17;;1.3;;1.9;0.60;;4.1;4.5;1.4;0.80;4.6;3.1;;2.1;23;4.6;;;;;;;1.7;6.6;7.8;5.5;4.9;<0.5;0.80;<0.5;;;5.0;1.4;1.5;1.2;0.90;;<0.5;27;23;26;22;5.7;1.6;<0.5;;74;24;22;34;21;15;110;14;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014208R1349MC416B_06-07;Mareano (2006- );2014;208;R1349MC416;R1349;MC;416;B;6;7;5.5733;63.5907;2;-767.18;2015-19;11;15;9.9;;;6.4;14;;1.1;;1.5;0.50;;3.6;3.7;1.2;0.60;3.8;2.7;;1.7;19;3.9;;;;;;;1.3;5.4;6.4;4.7;4.0;<0.5;0.70;<0.5;;;3.8;1.1;1.0;0.80;0.70;;<0.5;22;18;18;14;4.5;1.2;<0.5;;60;19;19;29;18;13;99;11;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014208R1349MC416B_08-09;Mareano (2006- );2014;208;R1349MC416;R1349;MC;416;B;8;9;5.5733;63.5907;2;-767.18;2015-19;8.1;13;9.0;;;5.9;12;;1.0;;0.90;<0.5;;2.9;3.1;1.1;0.60;3.4;2.1;;1.4;15;2.4;;;;;;;1.1;4.5;5.2;4.0;3.5;<0.5;0.50;<0.5;;;3.2;1.0;0.90;0.70;0.60;;<0.5;14;11;12;8.3;3.5;1.0;<0.5;;39;12;12;19;10;12;61;6.8;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
